timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,deterministic_eval,xml_perturb,obs_noise_std,reward_noise_std,action_noise_std,action_replace_prob,xml_total_mass_scale,xml_body_mass_scale,xml_body_name_selector,xml_geom_friction_scale,xml_geom_friction_component,xml_geom_name_selector,xml_gravity_component_index,xml_gravity_component_value,xml_joint_damping_scale,xml_joint_name_selector,xml_actuator_gain_scale,xml_actuator_bias_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return,xml_actuator_joint_selector
1783521195,eval__Walker2d-v4__td3__vanilla__mass_0p1__seed1__pid739680,td3,Walker2d-v4,1,20,1,vanilla,mass_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.1,,1.0,-1,,-1,,1.0,,1.0,1.0,32.53936169190024,48.75077521041943,10.140571676192293,19.85816438404025,-16.46646578137082,127.88496676187972,
1783521197,eval__Walker2d-v4__td3__vanilla__mass_0p1__seed2__pid739715,td3,Walker2d-v4,2,20,1,vanilla,mass_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.1,,1.0,-1,,-1,,1.0,,1.0,1.0,127.84298486386844,207.8924889508952,34.31002046475773,63.07143891938724,-10.5063106239394,857.3419665620577,
1783521200,eval__Walker2d-v4__td3__vanilla__mass_0p1__seed3__pid739750,td3,Walker2d-v4,3,20,1,vanilla,mass_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.1,,1.0,-1,,-1,,1.0,,1.0,1.0,66.86384422433908,56.62824947740204,83.63491156263618,75.85019674603834,-16.881768686177153,146.27184172407678,
1783521202,eval__Walker2d-v4__td3__vanilla__mass_0p1__seed4__pid739785,td3,Walker2d-v4,4,20,1,vanilla,mass_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.1,,1.0,-1,,-1,,1.0,,1.0,1.0,48.58247536043716,64.36824061524885,20.656506266760317,28.682376013204102,-1.4831578594122696,244.67767594111865,
1783521205,eval__Walker2d-v4__td3__vanilla__mass_0p1__seed5__pid739820,td3,Walker2d-v4,5,20,1,vanilla,mass_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.1,,1.0,-1,,-1,,1.0,,1.0,1.0,50.75930203431789,46.98063230265687,54.80332263000649,47.71459006700125,-25.077551343771603,170.2022704791766,
1783521207,eval__Walker2d-v4__td3__vanilla__mass_0p2__seed1__pid739861,td3,Walker2d-v4,1,20,1,vanilla,mass_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.2,,1.0,-1,,-1,,1.0,,1.0,1.0,131.148383653573,118.7972440205278,109.95364671504277,114.56056628937242,-17.868040697998865,417.5713959188427,
1783521211,eval__Walker2d-v4__td3__vanilla__mass_0p2__seed2__pid739896,td3,Walker2d-v4,2,20,1,vanilla,mass_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.2,,1.0,-1,,-1,,1.0,,1.0,1.0,359.7517905653051,324.56283406872933,194.7526216647329,270.4942327885616,55.43953325771416,1056.1625539799306,
1783521213,eval__Walker2d-v4__td3__vanilla__mass_0p2__seed3__pid739932,td3,Walker2d-v4,3,20,1,vanilla,mass_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.2,,1.0,-1,,-1,,1.0,,1.0,1.0,180.97191693175856,116.50822666946216,148.0210709019998,152.1603143806581,-0.4321929615562072,512.8213346046821,
1783521217,eval__Walker2d-v4__td3__vanilla__mass_0p2__seed4__pid739967,td3,Walker2d-v4,4,20,1,vanilla,mass_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.2,,1.0,-1,,-1,,1.0,,1.0,1.0,352.2306954578647,320.12097464873904,265.12060569208506,279.47435546242616,22.89000542001285,1065.0908887655778,
1783521220,eval__Walker2d-v4__td3__vanilla__mass_0p2__seed5__pid740003,td3,Walker2d-v4,5,20,1,vanilla,mass_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.2,,1.0,-1,,-1,,1.0,,1.0,1.0,213.2296948529805,170.41864663994306,220.6232148135108,194.8273666229581,27.27611507914549,683.5094597245766,
1783521224,eval__Walker2d-v4__td3__vanilla__mass_0p3__seed1__pid740044,td3,Walker2d-v4,1,20,1,vanilla,mass_0p3,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.3,,1.0,-1,,-1,,1.0,,1.0,1.0,272.31249484701846,300.9350446465708,165.71813877470152,188.5582422827982,4.783917838906822,1045.9229294038912,
1783521227,eval__Walker2d-v4__td3__vanilla__mass_0p3__seed2__pid740080,td3,Walker2d-v4,2,20,1,vanilla,mass_0p3,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.3,,1.0,-1,,-1,,1.0,,1.0,1.0,409.3228996364646,411.9291894831181,135.84434267343872,273.04317294920736,59.60692652904128,1453.8615558878332,
1783521230,eval__Walker2d-v4__td3__vanilla__mass_0p3__seed3__pid740115,td3,Walker2d-v4,3,20,1,vanilla,mass_0p3,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,0.3,,1.0,-1,,-1,,1.0,,1.0,1.0,252.8192549814883,233.6583848065354,165.73968670345192,173.86298880148206,71.69547656264704,955.51333051128,
